MISSION, SETNO, SLAT, SLONG, ELAT, ELONG, SURFACE_TEMPERATURE, BOTTOM_TEMPERATURE, BOTTOM_SALINITY, HYDRO, SPEC, TOTWGT, COMM, SPEC_1
NED2020025,97,4317.26,6728.44,4315.73,6729.66,19.1,8.8,34.48,478933,4521,0.088,OCTOPUS,OCTOPODA O.
NED2020025,97,4317.26,6728.44,4315.73,6729.66,19.1,8.8,34.48,478933,6102,0.108,PORANIA PULVILIS,PORANIA PULVILIS
NED2020025,97,4317.26,6728.44,4315.73,6729.66,19.1,8.8,34.48,478933,8318,0.0005,SEA PEN,PENNATULACEA
NED2020025,97,4317.26,6728.44,4315.73,6729.66,19.1,8.8,34.48,478933,8605,0.022,POLYMASTIA F.,POLYMASTIA F.
NED2020025,98,4300.84,6735.72,4259.22,6736.67,15.2,8.9,34.56,478937,11,10.388,HADDOCK,MELANOGRAMMUS AEGLEFINUS
NED2020025,98,4300.84,6735.72,4259.22,6736.67,15.2,8.9,34.56,478937,12,18.88,WHITE HAKE,UROPHYCIS TENUIS
NED2020025,98,4300.84,6735.72,4259.22,6736.67,15.2,8.9,34.56,478937,13,1.17,SQUIRREL OR RED HAKE,UROPHYCIS CHUSS
NED2020025,98,4300.84,6735.72,4259.22,6736.67,15.2,8.9,34.56,478937,14,6.99,SILVER HAKE,MERLUCCIUS BILINEARIS
NED2020025,98,4300.84,6735.72,4259.22,6736.67,15.2,8.9,34.56,478937,15,4.03,CUSK,BROSME BROSME
NED2020025,98,4300.84,6735.72,4259.22,6736.67,15.2,8.9,34.56,478937,16,11.53,POLLOCK,POLLACHIUS VIRENS
NED2020025,98,4300.84,6735.72,4259.22,6736.67,15.2,8.9,34.56,478937,23,164.36,REDFISH UNSEPARATED,SEBASTES SP.
NED2020025,98,4300.84,6735.72,4259.22,6736.67,15.2,8.9,34.56,478937,60,0.302,HERRING(ATLANTIC),CLUPEA HARENGUS
NED2020025,98,4300.84,6735.72,4259.22,6736.67,15.2,8.9,34.56,478937,123,1.45,ROSEFISH(BLACK BELLY),HELICOLENUS DACTYLOPTERUS
NED2020025,98,4300.84,6735.72,4259.22,6736.67,15.2,8.9,34.56,478937,202,2.3,SMOOTH SKATE,MALACORAJA SENTA
NED2020025,98,4300.84,6735.72,4259.22,6736.67,15.2,8.9,34.56,478937,220,28.77,SPINY DOGFISH,SQUALUS ACANTHIAS
NED2020025,98,4300.84,6735.72,4259.22,6736.67,15.2,8.9,34.56,478937,241,0.034,NORTHERN HAGFISH,MYXINE GLUTINOSA
NED2020025,98,4300.84,6735.72,4259.22,6736.67,15.2,8.9,34.56,478937,400,1.48,MONKFISH,GOOSEFISH
NED2020025,98,4300.84,6735.72,4259.22,6736.67,15.2,8.9,34.56,478937,2212,0.002,PANDALUS MONTAGUI,PANDALUS MONTAGUI
NED2020025,98,4300.84,6735.72,4259.22,6736.67,15.2,8.9,34.56,478937,2213,0.018,ATLANTOPANDALUS PROPINQUUS,ATLANTOPANDALUS PROPINQVUS
NED2020025,98,4300.84,6735.72,4259.22,6736.67,15.2,8.9,34.56,478937,2214,0.003,DICHELOPANDALUS LEPTOCERUS,DICHELOPANDALUS LEPTOCERUS
NED2020025,98,4300.84,6735.72,4259.22,6736.67,15.2,8.9,34.56,478937,2221,0.002,PASIPHAEA MULTIDENTATA,PASIPHAEA MULTIDENTATA
NED2020025,98,4300.84,6735.72,4259.22,6736.67,15.2,8.9,34.56,478937,2511,1.558,JONAH CRAB,CANCER BOREALIS
NED2020025,98,4300.84,6735.72,4259.22,6736.67,15.2,8.9,34.56,478937,2550,6.43,AMERICAN LOBSTER,HOMARUS AMERICANUS
NED2020025,98,4300.84,6735.72,4259.22,6736.67,15.2,8.9,34.56,478937,4521,0.044,OCTOPUS,OCTOPODA O.
NED2020025,98,4300.84,6735.72,4259.22,6736.67,15.2,8.9,34.56,478937,6102,0.049,PORANIA PULVILIS,PORANIA PULVILIS
NED2020025,98,4300.84,6735.72,4259.22,6736.67,15.2,8.9,34.56,478937,6111,0.015,ASTERIAS RUBENS,ASTERIAS RUBENS
NED2020025,98,4300.84,6735.72,4259.22,6736.67,15.2,8.9,34.56,478937,8216,0.046,ACTINOSTOLA SPP. ,ACTINOSTOLA SPP. 
NED2020025,98,4300.84,6735.72,4259.22,6736.67,15.2,8.9,34.56,478937,8317,0.064,BOLOCERA SP.,BOLOCERA SP.
NED2020025,99,4300.44,6716.88,4300.62,6714.51,,,,999999,10,0.007,COD(ATLANTIC),GADUS MORHUA
NED2020025,99,4300.44,6716.88,4300.62,6714.51,,,,999999,11,16.97,HADDOCK,MELANOGRAMMUS AEGLEFINUS
NED2020025,99,4300.44,6716.88,4300.62,6714.51,,,,999999,12,5.18,WHITE HAKE,UROPHYCIS TENUIS
NED2020025,99,4300.44,6716.88,4300.62,6714.51,,,,999999,13,0.061,SQUIRREL OR RED HAKE,UROPHYCIS CHUSS
NED2020025,99,4300.44,6716.88,4300.62,6714.51,,,,999999,14,0.45,SILVER HAKE,MERLUCCIUS BILINEARIS
NED2020025,99,4300.44,6716.88,4300.62,6714.51,,,,999999,16,13.01,POLLOCK,POLLACHIUS VIRENS
NED2020025,99,4300.44,6716.88,4300.62,6714.51,,,,999999,23,105.96,REDFISH UNSEPARATED,SEBASTES SP.
NED2020025,99,4300.44,6716.88,4300.62,6714.51,,,,999999,50,4.11,STRIPED ATLANTIC WOLFFISH,ANARHICHAS LUPUS
NED2020025,99,4300.44,6716.88,4300.62,6714.51,,,,999999,60,0.55,HERRING(ATLANTIC),CLUPEA HARENGUS
NED2020025,99,4300.44,6716.88,4300.62,6714.51,,,,999999,123,1.558,ROSEFISH(BLACK BELLY),HELICOLENUS DACTYLOPTERUS
NED2020025,99,4300.44,6716.88,4300.62,6714.51,,,,999999,202,0.636,SMOOTH SKATE,MALACORAJA SENTA
NED2020025,99,4300.44,6716.88,4300.62,6714.51,,,,999999,220,15.25,SPINY DOGFISH,SQUALUS ACANTHIAS
NED2020025,99,4300.44,6716.88,4300.62,6714.51,,,,999999,2212,0.0005,PANDALUS MONTAGUI,PANDALUS MONTAGUI
NED2020025,99,4300.44,6716.88,4300.62,6714.51,,,,999999,2213,0.006,ATLANTOPANDALUS PROPINQUUS,ATLANTOPANDALUS PROPINQVUS
NED2020025,99,4300.44,6716.88,4300.62,6714.51,,,,999999,2221,0.013,PASIPHAEA MULTIDENTATA,PASIPHAEA MULTIDENTATA
NED2020025,99,4300.44,6716.88,4300.62,6714.51,,,,999999,2511,0.704,JONAH CRAB,CANCER BOREALIS
NED2020025,99,4300.44,6716.88,4300.62,6714.51,,,,999999,2523,0.002,NORTHERN STONE CRAB,LITHODES MAJA
NED2020025,99,4300.44,6716.88,4300.62,6714.51,,,,999999,2550,3.78,AMERICAN LOBSTER,HOMARUS AMERICANUS
NED2020025,99,4300.44,6716.88,4300.62,6714.51,,,,999999,2611,0.102,Northern Krill,MEGANYCTIPHANES NORVEGICA
NED2020025,99,4300.44,6716.88,4300.62,6714.51,,,,999999,4511,2.26,SHORT-FIN SQUID,ILLEX ILLECEBROSUS
NED2020025,99,4300.44,6716.88,4300.62,6714.51,,,,999999,4521,0.007,OCTOPUS,OCTOPODA O.
NED2020025,99,4300.44,6716.88,4300.62,6714.51,,,,999999,4536,0.003,BOBTAIL SQUID,SEPIOLODAE F.
NED2020025,99,4300.44,6716.88,4300.62,6714.51,,,,999999,6102,0.352,PORANIA PULVILIS,PORANIA PULVILIS
NED2020025,99,4300.44,6716.88,4300.62,6714.51,,,,999999,6111,0.002,ASTERIAS RUBENS,ASTERIAS RUBENS
NED2020025,99,4300.44,6716.88,4300.62,6714.51,,,,999999,6118,0.002,BLOOD STAR (GENUS),HENRICIA SP.
NED2020025,99,4300.44,6716.88,4300.62,6714.51,,,,999999,6129,0.005,PORANIOMORPHA HISPIDA,PORANIOMORPHA HISPIDA
NED2020025,99,4300.44,6716.88,4300.62,6714.51,,,,999999,8313,0.001,STOMPHIA COCCINEA,STOMPHIA COCCINEA
NED2020025,100,4253.59,6710.77,4253.59,6713.2,18.1,9.1,34.93,478941,11,5.41,HADDOCK,MELANOGRAMMUS AEGLEFINUS
NED2020025,100,4253.59,6710.77,4253.59,6713.2,18.1,9.1,34.93,478941,12,15.14,WHITE HAKE,UROPHYCIS TENUIS
NED2020025,100,4253.59,6710.77,4253.59,6713.2,18.1,9.1,34.93,478941,13,0.276,SQUIRREL OR RED HAKE,UROPHYCIS CHUSS
NED2020025,100,4253.59,6710.77,4253.59,6713.2,18.1,9.1,34.93,478941,14,2.27,SILVER HAKE,MERLUCCIUS BILINEARIS
NED2020025,100,4253.59,6710.77,4253.59,6713.2,18.1,9.1,34.93,478941,16,7.64,POLLOCK,POLLACHIUS VIRENS
NED2020025,100,4253.59,6710.77,4253.59,6713.2,18.1,9.1,34.93,478941,23,49.58,REDFISH UNSEPARATED,SEBASTES SP.
NED2020025,100,4253.59,6710.77,4253.59,6713.2,18.1,9.1,34.93,478941,60,0.57,HERRING(ATLANTIC),CLUPEA HARENGUS
NED2020025,100,4253.59,6710.77,4253.59,6713.2,18.1,9.1,34.93,478941,123,1.218,ROSEFISH(BLACK BELLY),HELICOLENUS DACTYLOPTERUS
NED2020025,100,4253.59,6710.77,4253.59,6713.2,18.1,9.1,34.93,478941,202,0.342,SMOOTH SKATE,MALACORAJA SENTA
NED2020025,100,4253.59,6710.77,4253.59,6713.2,18.1,9.1,34.93,478941,220,31.84,SPINY DOGFISH,SQUALUS ACANTHIAS
NED2020025,100,4253.59,6710.77,4253.59,6713.2,18.1,9.1,34.93,478941,400,4.5,MONKFISH,GOOSEFISH
NED2020025,100,4253.59,6710.77,4253.59,6713.2,18.1,9.1,34.93,478941,2213,0.078,ATLANTOPANDALUS PROPINQUUS,ATLANTOPANDALUS PROPINQVUS
NED2020025,100,4253.59,6710.77,4253.59,6713.2,18.1,9.1,34.93,478941,2221,0.031,PASIPHAEA MULTIDENTATA,PASIPHAEA MULTIDENTATA
NED2020025,100,4253.59,6710.77,4253.59,6713.2,18.1,9.1,34.93,478941,2415,0.001,PONTOPHILUS NORVEGICUS,PONTOPHILUS NORVEGICUS
NED2020025,100,4253.59,6710.77,4253.59,6713.2,18.1,9.1,34.93,478941,2511,0.832,JONAH CRAB,CANCER BOREALIS
NED2020025,100,4253.59,6710.77,4253.59,6713.2,18.1,9.1,34.93,478941,2550,13.25,AMERICAN LOBSTER,HOMARUS AMERICANUS
NED2020025,100,4253.59,6710.77,4253.59,6713.2,18.1,9.1,34.93,478941,4511,1.72,SHORT-FIN SQUID,ILLEX ILLECEBROSUS
NED2020025,100,4253.59,6710.77,4253.59,6713.2,18.1,9.1,34.93,478941,4521,0.024,OCTOPUS,OCTOPODA O.
NED2020025,100,4253.59,6710.77,4253.59,6713.2,18.1,9.1,34.93,478941,6102,0.127,PORANIA PULVILIS,PORANIA PULVILIS
NED2020025,100,4253.59,6710.77,4253.59,6713.2,18.1,9.1,34.93,478941,6111,0.001,ASTERIAS RUBENS,ASTERIAS RUBENS
NED2020025,100,4253.59,6710.77,4253.59,6713.2,18.1,9.1,34.93,478941,6118,0.001,BLOOD STAR (GENUS),HENRICIA SP.
NED2020025,102,4227.29,6715.31,4226.21,6717.25,17.5,8.2,35.06,478949,11,18.04,HADDOCK,MELANOGRAMMUS AEGLEFINUS
NED2020025,102,4227.29,6715.31,4226.21,6717.25,17.5,8.2,35.06,478949,12,11.25,WHITE HAKE,UROPHYCIS TENUIS
NED2020025,102,4227.29,6715.31,4226.21,6717.25,17.5,8.2,35.06,478949,14,0.83,SILVER HAKE,MERLUCCIUS BILINEARIS
NED2020025,102,4227.29,6715.31,4226.21,6717.25,17.5,8.2,35.06,478949,23,14.256,REDFISH UNSEPARATED,SEBASTES SP.
NED2020025,102,4227.29,6715.31,4226.21,6717.25,17.5,8.2,35.06,478949,60,1.32,HERRING(ATLANTIC),CLUPEA HARENGUS
NED2020025,102,4227.29,6715.31,4226.21,6717.25,17.5,8.2,35.06,478949,220,22.72,SPINY DOGFISH,SQUALUS ACANTHIAS
NED2020025,102,4227.29,6715.31,4226.21,6717.25,17.5,8.2,35.06,478949,241,0.306,NORTHERN HAGFISH,MYXINE GLUTINOSA
NED2020025,102,4227.29,6715.31,4226.21,6717.25,17.5,8.2,35.06,478949,400,3.09,MONKFISH,GOOSEFISH
NED2020025,102,4227.29,6715.31,4226.21,6717.25,17.5,8.2,35.06,478949,604,0.018,SNIPE EEL,NEMICHTHYS SCOLOPACEUS
NED2020025,102,4227.29,6715.31,4226.21,6717.25,17.5,8.2,35.06,478949,2221,1.545,PASIPHAEA MULTIDENTATA,PASIPHAEA MULTIDENTATA
NED2020025,102,4227.29,6715.31,4226.21,6717.25,17.5,8.2,35.06,478949,2511,0.15,JONAH CRAB,CANCER BOREALIS
NED2020025,102,4227.29,6715.31,4226.21,6717.25,17.5,8.2,35.06,478949,2550,3.42,AMERICAN LOBSTER,HOMARUS AMERICANUS
NED2020025,102,4227.29,6715.31,4226.21,6717.25,17.5,8.2,35.06,478949,4511,0.72,SHORT-FIN SQUID,ILLEX ILLECEBROSUS
NED2020025,102,4227.29,6715.31,4226.21,6717.25,17.5,8.2,35.06,478949,6118,0.018,BLOOD STAR (GENUS),HENRICIA SP.
NED2020025,102,4227.29,6715.31,4226.21,6717.25,17.5,8.2,35.06,478949,6133,0.007,PONTASTER SP.,PONTASTER SP.
NED2020025,102,4227.29,6715.31,4226.21,6717.25,17.5,8.2,35.06,478949,6201,0.169,OPHIACANTHA ABYSSICOLA,OPHIACANTHA ABYSSICOLA
NED2020025,103,4232.59,6659.12,4231.51,6700.97,,,,999999,11,3.66,HADDOCK,MELANOGRAMMUS AEGLEFINUS
NED2020025,103,4232.59,6659.12,4231.51,6700.97,,,,999999,12,3.12,WHITE HAKE,UROPHYCIS TENUIS
NED2020025,103,4232.59,6659.12,4231.51,6700.97,,,,999999,13,0.384,SQUIRREL OR RED HAKE,UROPHYCIS CHUSS
NED2020025,103,4232.59,6659.12,4231.51,6700.97,,,,999999,14,66.84,SILVER HAKE,MERLUCCIUS BILINEARIS
NED2020025,103,4232.59,6659.12,4231.51,6700.97,,,,999999,16,49.26,POLLOCK,POLLACHIUS VIRENS
NED2020025,103,4232.59,6659.12,4231.51,6700.97,,,,999999,60,0.258,HERRING(ATLANTIC),CLUPEA HARENGUS
NED2020025,103,4232.59,6659.12,4231.51,6700.97,,,,999999,150,0.003,LANTERNFISH (NS),MYCTOPHIDAE
NED2020025,103,4232.59,6659.12,4231.51,6700.97,,,,999999,202,0.16,SMOOTH SKATE,MALACORAJA SENTA
NED2020025,103,4232.59,6659.12,4231.51,6700.97,,,,999999,241,0.038,NORTHERN HAGFISH,MYXINE GLUTINOSA
NED2020025,103,4232.59,6659.12,4231.51,6700.97,,,,999999,400,2.98,MONKFISH,GOOSEFISH
NED2020025,103,4232.59,6659.12,4231.51,6700.97,,,,999999,410,0.088,MARLIN-SPIKE GRENADIER,NEZUMIA BAIRDII
NED2020025,103,4232.59,6659.12,4231.51,6700.97,,,,999999,2221,0.538,PASIPHAEA MULTIDENTATA,PASIPHAEA MULTIDENTATA
NED2020025,103,4232.59,6659.12,4231.51,6700.97,,,,999999,2511,0.048,JONAH CRAB,CANCER BOREALIS
NED2020025,103,4232.59,6659.12,4231.51,6700.97,,,,999999,2550,7.24,AMERICAN LOBSTER,HOMARUS AMERICANUS
NED2020025,103,4232.59,6659.12,4231.51,6700.97,,,,999999,2611,0.003,Northern Krill,MEGANYCTIPHANES NORVEGICA
NED2020025,103,4232.59,6659.12,4231.51,6700.97,,,,999999,3100,0.0015,BRISTLE WORMS,POLYCHAETA C.
NED2020025,103,4232.59,6659.12,4231.51,6700.97,,,,999999,4511,0.624,SHORT-FIN SQUID,ILLEX ILLECEBROSUS
NED2020025,103,4232.59,6659.12,4231.51,6700.97,,,,999999,4521,0.025,OCTOPUS,OCTOPODA O.
NED2020025,103,4232.59,6659.12,4231.51,6700.97,,,,999999,6133,1.478,PONTASTER SP.,PONTASTER SP.
NED2020025,103,4232.59,6659.12,4231.51,6700.97,,,,999999,6136,1.428,ASTROPECTEN AMERICANUS,ASTROPECTEN AMERICANUS
NED2020025,103,4232.59,6659.12,4231.51,6700.97,,,,999999,6200,0.023,BRITTLE STAR,OPHIUROIDEA S.C.
NED2020025,103,4232.59,6659.12,4231.51,6700.97,,,,999999,8300,0.001,SEA ANEMONE,ANTHOZOA C.
NED2020025,103,4232.59,6659.12,4231.51,6700.97,,,,999999,8347,0.017,PSILASTER ANDROMEDA,PSILASTER ANDROMEDA
NED2020025,103,4232.59,6659.12,4231.51,6700.97,,,,999999,8367,0.025,PENNATULA ACULEATA,PENNATULA ACULEATA
NED2020025,103,4232.59,6659.12,4231.51,6700.97,,,,999999,9331,0.029,KNOTTED WRACK,ASCOPHYLLUM NODOSUM
NED2020025,104,4234.76,6646.11,4234.8,6643.79,17,9.4,35.21,478954,11,12.08,HADDOCK,MELANOGRAMMUS AEGLEFINUS
NED2020025,104,4234.76,6646.11,4234.8,6643.79,17,9.4,35.21,478954,12,8.93,WHITE HAKE,UROPHYCIS TENUIS
NED2020025,104,4234.76,6646.11,4234.8,6643.79,17,9.4,35.21,478954,13,0.424,SQUIRREL OR RED HAKE,UROPHYCIS CHUSS
NED2020025,104,4234.76,6646.11,4234.8,6643.79,17,9.4,35.21,478954,14,25.64,SILVER HAKE,MERLUCCIUS BILINEARIS
NED2020025,104,4234.76,6646.11,4234.8,6643.79,17,9.4,35.21,478954,16,31.64,POLLOCK,POLLACHIUS VIRENS
NED2020025,104,4234.76,6646.11,4234.8,6643.79,17,9.4,35.21,478954,23,0.136,REDFISH UNSEPARATED,SEBASTES SP.
NED2020025,104,4234.76,6646.11,4234.8,6643.79,17,9.4,35.21,478954,60,0.58,HERRING(ATLANTIC),CLUPEA HARENGUS
NED2020025,104,4234.76,6646.11,4234.8,6643.79,17,9.4,35.21,478954,123,6.72,ROSEFISH(BLACK BELLY),HELICOLENUS DACTYLOPTERUS
NED2020025,104,4234.76,6646.11,4234.8,6643.79,17,9.4,35.21,478954,220,11.69,SPINY DOGFISH,SQUALUS ACANTHIAS
NED2020025,104,4234.76,6646.11,4234.8,6643.79,17,9.4,35.21,478954,2213,0.025,ATLANTOPANDALUS PROPINQUUS,ATLANTOPANDALUS PROPINQVUS
NED2020025,104,4234.76,6646.11,4234.8,6643.79,17,9.4,35.21,478954,2221,0.009,PASIPHAEA MULTIDENTATA,PASIPHAEA MULTIDENTATA
NED2020025,104,4234.76,6646.11,4234.8,6643.79,17,9.4,35.21,478954,2550,1.37,AMERICAN LOBSTER,HOMARUS AMERICANUS
NED2020025,104,4234.76,6646.11,4234.8,6643.79,17,9.4,35.21,478954,2611,0.002,Northern Krill,MEGANYCTIPHANES NORVEGICA
NED2020025,104,4234.76,6646.11,4234.8,6643.79,17,9.4,35.21,478954,4511,0.948,SHORT-FIN SQUID,ILLEX ILLECEBROSUS
NED2020025,104,4234.76,6646.11,4234.8,6643.79,17,9.4,35.21,478954,4521,0.024,OCTOPUS,OCTOPODA O.
NED2020025,104,4234.76,6646.11,4234.8,6643.79,17,9.4,35.21,478954,6102,0.153,PORANIA PULVILIS,PORANIA PULVILIS
NED2020025,104,4234.76,6646.11,4234.8,6643.79,17,9.4,35.21,478954,6106,0.006,SCLERASTERIAS TANNERI,SCLERASTERIAS TANNERI
NED2020025,104,4234.76,6646.11,4234.8,6643.79,17,9.4,35.21,478954,6118,0.001,BLOOD STAR (GENUS),HENRICIA SP.
NED2020025,104,4234.76,6646.11,4234.8,6643.79,17,9.4,35.21,478954,6126,0.0005,PTERASTER PULVILLUS,PTERASTER PULVILLUS
NED2020025,104,4234.76,6646.11,4234.8,6643.79,17,9.4,35.21,478954,6129,0.001,PORANIOMORPHA HISPIDA,PORANIOMORPHA HISPIDA
NED2020025,104,4234.76,6646.11,4234.8,6643.79,17,9.4,35.21,478954,6133,0.136,PONTASTER SP.,PONTASTER SP.
NED2020025,104,4234.76,6646.11,4234.8,6643.79,17,9.4,35.21,478954,6136,0.199,ASTROPECTEN AMERICANUS,ASTROPECTEN AMERICANUS
NED2020025,104,4234.76,6646.11,4234.8,6643.79,17,9.4,35.21,478954,6200,0.0005,BRITTLE STAR,OPHIUROIDEA S.C.
NED2020025,104,4234.76,6646.11,4234.8,6643.79,17,9.4,35.21,478954,8601,0.523,RUSSIAN HATS,VAZELLA POURTALESI
NED2020025,104,4234.76,6646.11,4234.8,6643.79,17,9.4,35.21,478954,9331,0.007,KNOTTED WRACK,ASCOPHYLLUM NODOSUM
NED2020025,105,4224.51,6625.28,4223.05,6623.94,16.7,9.5,35.19,478959,11,1.3,HADDOCK,MELANOGRAMMUS AEGLEFINUS
NED2020025,105,4224.51,6625.28,4223.05,6623.94,16.7,9.5,35.19,478959,13,0.73,SQUIRREL OR RED HAKE,UROPHYCIS CHUSS
NED2020025,105,4224.51,6625.28,4223.05,6623.94,16.7,9.5,35.19,478959,14,2.74,SILVER HAKE,MERLUCCIUS BILINEARIS
NED2020025,105,4224.51,6625.28,4223.05,6623.94,16.7,9.5,35.19,478959,16,13.24,POLLOCK,POLLACHIUS VIRENS
NED2020025,105,4224.51,6625.28,4223.05,6623.94,16.7,9.5,35.19,478959,23,0.014,REDFISH UNSEPARATED,SEBASTES SP.
NED2020025,105,4224.51,6625.28,4223.05,6623.94,16.7,9.5,35.19,478959,41,0.43,WITCH FLOUNDER,GLYPTOCEPHALUS CYNOGLOSSUS
NED2020025,105,4224.51,6625.28,4223.05,6623.94,16.7,9.5,35.19,478959,123,78.49,ROSEFISH(BLACK BELLY),HELICOLENUS DACTYLOPTERUS
NED2020025,105,4224.51,6625.28,4223.05,6623.94,16.7,9.5,35.19,478959,150,0.001,LANTERNFISH (NS),MYCTOPHIDAE
NED2020025,105,4224.51,6625.28,4223.05,6623.94,16.7,9.5,35.19,478959,160,0.802,ARGENTINE(ATLANTIC),ARGENTINA SILUS
NED2020025,105,4224.51,6625.28,4223.05,6623.94,16.7,9.5,35.19,478959,220,1.648,SPINY DOGFISH,SQUALUS ACANTHIAS
NED2020025,105,4224.51,6625.28,4223.05,6623.94,16.7,9.5,35.19,478959,241,0.11,NORTHERN HAGFISH,MYXINE GLUTINOSA
NED2020025,105,4224.51,6625.28,4223.05,6623.94,16.7,9.5,35.19,478959,320,1.332,SEA RAVEN,HEMITRIPTERUS AMERICANUS
NED2020025,105,4224.51,6625.28,4223.05,6623.94,16.7,9.5,35.19,478959,410,0.067,MARLIN-SPIKE GRENADIER,NEZUMIA BAIRDII
NED2020025,105,4224.51,6625.28,4223.05,6623.94,16.7,9.5,35.19,478959,2213,0.016,ATLANTOPANDALUS PROPINQUUS,ATLANTOPANDALUS PROPINQVUS
NED2020025,105,4224.51,6625.28,4223.05,6623.94,16.7,9.5,35.19,478959,2214,0.003,DICHELOPANDALUS LEPTOCERUS,DICHELOPANDALUS LEPTOCERUS
NED2020025,105,4224.51,6625.28,4223.05,6623.94,16.7,9.5,35.19,478959,2511,0.004,JONAH CRAB,CANCER BOREALIS
NED2020025,105,4224.51,6625.28,4223.05,6623.94,16.7,9.5,35.19,478959,2520,0.001,TOAD CRAB,UNIDENT.
NED2020025,105,4224.51,6625.28,4223.05,6623.94,16.7,9.5,35.19,478959,2550,9.19,AMERICAN LOBSTER,HOMARUS AMERICANUS
NED2020025,105,4224.51,6625.28,4223.05,6623.94,16.7,9.5,35.19,478959,2611,0.012,Northern Krill,MEGANYCTIPHANES NORVEGICA
NED2020025,105,4224.51,6625.28,4223.05,6623.94,16.7,9.5,35.19,478959,3100,0.0005,BRISTLE WORMS,POLYCHAETA C.
NED2020025,105,4224.51,6625.28,4223.05,6623.94,16.7,9.5,35.19,478959,4511,1.966,SHORT-FIN SQUID,ILLEX ILLECEBROSUS
NED2020025,105,4224.51,6625.28,4223.05,6623.94,16.7,9.5,35.19,478959,6118,0.005,BLOOD STAR (GENUS),HENRICIA SP.
NED2020025,105,4224.51,6625.28,4223.05,6623.94,16.7,9.5,35.19,478959,6126,0.009,PTERASTER PULVILLUS,PTERASTER PULVILLUS
NED2020025,105,4224.51,6625.28,4223.05,6623.94,16.7,9.5,35.19,478959,6133,0.026,PONTASTER SP.,PONTASTER SP.
NED2020025,105,4224.51,6625.28,4223.05,6623.94,16.7,9.5,35.19,478959,6136,0.089,ASTROPECTEN AMERICANUS,ASTROPECTEN AMERICANUS
NED2020025,105,4224.51,6625.28,4223.05,6623.94,16.7,9.5,35.19,478959,8216,0.324,ACTINOSTOLA SPP. ,ACTINOSTOLA SPP. 
NED2020025,106,4218.5,6639.71,4217.71,6641.79,,,,999999,11,13.73,HADDOCK,MELANOGRAMMUS AEGLEFINUS
NED2020025,106,4218.5,6639.71,4217.71,6641.79,,,,999999,12,16.75,WHITE HAKE,UROPHYCIS TENUIS
NED2020025,106,4218.5,6639.71,4217.71,6641.79,,,,999999,14,0.306,SILVER HAKE,MERLUCCIUS BILINEARIS
NED2020025,106,4218.5,6639.71,4217.71,6641.79,,,,999999,16,136.46,POLLOCK,POLLACHIUS VIRENS
NED2020025,106,4218.5,6639.71,4217.71,6641.79,,,,999999,23,38.37,REDFISH UNSEPARATED,SEBASTES SP.
NED2020025,106,4218.5,6639.71,4217.71,6641.79,,,,999999,123,23.01,ROSEFISH(BLACK BELLY),HELICOLENUS DACTYLOPTERUS
NED2020025,106,4218.5,6639.71,4217.71,6641.79,,,,999999,150,0.001,LANTERNFISH (NS),MYCTOPHIDAE
NED2020025,106,4218.5,6639.71,4217.71,6641.79,,,,999999,202,0.4,SMOOTH SKATE,MALACORAJA SENTA
NED2020025,106,4218.5,6639.71,4217.71,6641.79,,,,999999,220,20.18,SPINY DOGFISH,SQUALUS ACANTHIAS
NED2020025,106,4218.5,6639.71,4217.71,6641.79,,,,999999,410,0.008,MARLIN-SPIKE GRENADIER,NEZUMIA BAIRDII
NED2020025,106,4218.5,6639.71,4217.71,6641.79,,,,999999,2213,0.306,ATLANTOPANDALUS PROPINQUUS,ATLANTOPANDALUS PROPINQVUS
NED2020025,106,4218.5,6639.71,4217.71,6641.79,,,,999999,2221,0.51,PASIPHAEA MULTIDENTATA,PASIPHAEA MULTIDENTATA
NED2020025,106,4218.5,6639.71,4217.71,6641.79,,,,999999,2313,0.002,SPIRONTOCARIS LILJEBORGII,SPIRONTOCARIS LILJEBORGII
NED2020025,106,4218.5,6639.71,4217.71,6641.79,,,,999999,2511,0.002,JONAH CRAB,CANCER BOREALIS
NED2020025,106,4218.5,6639.71,4217.71,6641.79,,,,999999,2520,0.001,TOAD CRAB,UNIDENT.
NED2020025,106,4218.5,6639.71,4217.71,6641.79,,,,999999,2523,0.252,NORTHERN STONE CRAB,LITHODES MAJA
NED2020025,106,4218.5,6639.71,4217.71,6641.79,,,,999999,2550,12.81,AMERICAN LOBSTER,HOMARUS AMERICANUS
NED2020025,106,4218.5,6639.71,4217.71,6641.79,,,,999999,2611,0.003,Northern Krill,MEGANYCTIPHANES NORVEGICA
NED2020025,106,4218.5,6639.71,4217.71,6641.79,,,,999999,3200,0.013,SEA MOUSE,APHRODITA HASTATA
NED2020025,106,4218.5,6639.71,4217.71,6641.79,,,,999999,4511,0.965,SHORT-FIN SQUID,ILLEX ILLECEBROSUS
NED2020025,106,4218.5,6639.71,4217.71,6641.79,,,,999999,6101,0.169,CEREMASTER GRANULARIS,CEREMASTER GRANULARIS
NED2020025,106,4218.5,6639.71,4217.71,6641.79,,,,999999,6102,0.384,PORANIA PULVILIS,PORANIA PULVILIS
NED2020025,106,4218.5,6639.71,4217.71,6641.79,,,,999999,6111,0.002,ASTERIAS RUBENS,ASTERIAS RUBENS
